Subspecies	Sex	Source	VoucherID	Longitude	Latitude	Mass	Wing	Tail	Culmen	mPC1	mPC2	mPC3	bio1	bio3	bio7	bio12	bio15	bio18	Altitude	cPC1	cPC2	cPC3	cPC4
Yellow	Male	Museum	UV-445	-76.9759345	3.744525	NA	55	29.8	9.7	0.909970303670975	-0.266188852085442	-0.103789206852549	262	92	89	5731	36	884	69	3.60939942590942	6.33157913801408	0.284191987806561	-0.4022243225331
Yellow	Male	Museum	UV-6090	-76.44804	3.99509	NA	51.5	27.7	9.7	-0.637618821609486	-0.121294245772826	0.675310188585828	197	92	113	1421	38	362	1567	4.65170875002706	-6.48314039125	-1.82299660232846	1.07518682700068
Yellow	Male	Museum	UV-3473	-76.9759345	3.744525	NA	53	28.4	9.6	-0.0939278159218625	0.187798743951064	0.430971100745932	262	92	89	5731	36	884	69	3.60939942590942	6.33157913801408	0.284191987806561	-0.4022243225331
Yellow	Male	Museum	UV-3472	-76.9759345	3.744525	NA	57.5	29	8.5	0.824934024019974	0.44607457073489	-1.49046329907917	262	92	89	5731	36	884	69	3.60939942590942	6.33157913801408	0.284191987806561	-0.4022243225331
Yellow	Male	Museum	UV-3469	-76.9759345	3.744525	NA	60	29.1	8.3	1.4620811403773	0.39380771574881	-2.10619003600241	262	92	89	5731	36	884	69	3.60939942590942	6.33157913801408	0.284191987806561	-0.4022243225331
Yellow	Male	Museum	UV-3471	-76.9759345	3.744525	NA	56	29.4	8.5	0.530946721224738	0.211309381240869	-1.46854384842745	262	92	89	5731	36	884	69	3.60939942590942	6.33157913801408	0.284191987806561	-0.4022243225331
Yellow	Male	Museum	UV-3470	-76.9759345	3.744525	NA	56	31.4	8.3	0.953073135274517	0.748503629695736	-1.68702458053572	262	92	89	5731	36	884	69	3.60939942590942	6.33157913801408	0.284191987806561	-0.4022243225331
Yellow	Male	Museum	UV-5782	-76.96840047	3.942106691	NA	56	29.8	8.2	0.469959738966987	0.867947065065725	-1.55875444425299	261	91	83	6872	26	1196	42.5	5.37355402608559	7.97392783950037	0.572534452724183	-0.910398487351418
Yellow	Male	Museum	UV-5783	-76.96840047	3.942106691	NA	58.5	30.7	8.6	1.57314190089989	0.986441316520849	-1.41596420811038	261	91	83	6872	26	1196	42.5	5.37355402608559	7.97392783950037	0.572534452724183	-0.910398487351418
Yellow	Male	Museum	UV-5784	-76.96840047	3.942106691	NA	59	30.4	8.5	1.61687443201584	0.493182181869008	-1.82815019104932	261	91	83	6872	26	1196	42.5	5.37355402608559	7.97392783950037	0.572534452724183	-0.910398487351418
White	Male	Net	NA	-74.82352	6.23483	18.56	53	29.9	10.8	0.876112811767349	-0.559565123624655	1.39367963754656	242	90	108	2694	40	562	800.5	1.5341330866599	-1.03428401633322	-0.217622953825221	0.350396958237476
White	Male	Net	NA	-74.82352	6.23483	18.85	51	30.9	9.6	0.011928491726266	0.443890625811498	0.517906679675282	242	90	108	2694	40	562	800.5	1.5341330866599	-1.03428401633322	-0.217622953825221	0.350396958237476
White	Male	Net	NA	-74.82352	6.23483	17.68	51	30.8	9.6	0.00554527266110891	0.0978839900382459	0.350031348508219	242	90	108	2694	40	562	800.5	1.5341330866599	-1.03428401633322	-0.217622953825221	0.350396958237476
White	Male	Net	NA	-74.82352	6.23483	20.1	51	33.9	9.5	0.745807720882976	1.01423995831148	0.323254058773939	242	90	108	2694	40	562	800.5	1.5341330866599	-1.03428401633322	-0.217622953825221	0.350396958237476
White	Male	Net	NA	-74.82352	6.23483	18.22	54	30.2	10.2	0.924483779029189	0.282963540140422	0.90062124017154	242	90	108	2694	40	562	800.5	1.5341330866599	-1.03428401633322	-0.217622953825221	0.350396958237476
White	Male	Net	NA	-74.82352	6.23483	19.64	55	29.8	10.3	1.1596210531133	-0.0945665380048262	0.752129953669932	242	90	108	2694	40	562	800.5	1.5341330866599	-1.03428401633322	-0.217622953825221	0.350396958237476
White	Female	Net	NA	-74.9910555	6.3496111	14.98	54	33	9.8	1.64778422274364	-2.05184814754399	-1.16439411988574	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Female	Net	NA	-74.9910555	6.3496111	14.62	57	35	9.1	2.57415960310853	0.353034312371523	-1.43520523045511	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Female	Net	NA	-74.9910555	6.3496111	17.82	55	34	9.8	2.22838588932116	-2.6001859225953	-1.69918373053945	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.99305555	6.34961111	18.11	55	30	9.2	0.747623754001745	-0.268725884538825	-0.768214418136194	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Male	Net	NA	-74.99305555	6.34961111	19.37	53	30	10.1	0.530082402545362	0.610488652786717	1.09581529829989	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Female	Net	NA	-74.99305555	6.34961111	16.58	54	34	9.8	1.78419528620048	0.192597300704191	-0.118013663392589	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Male	Net	NA	-74.99305555	6.34961111	18.08	54	30	9.9	0.70826485397201	0.822061763494974	0.821981590685105	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Female	Net	NA	-74.99305555	6.34961111	15.92	56	32	9.4	1.60967984772137	0.449060303790859	-0.510005173199688	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Female	Net	NA	-74.99305555	6.34961111	15.93	55	32	9.6	1.46778683269735	-0.370323261659565	-0.552357893173635	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Male	Net	NA	-74.99305555	6.34961111	18.29	52	30	9.8	0.148561846117122	0.177106702878035	0.615395909310375	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Male	Net	NA	-74.99305555	6.34961111	17.81	57	30	8.2	0.717244481002773	2.27897085182304	-0.977318934108584	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Female	Net	NA	-74.99305555	6.34961111	12.15	57	32	9	1.783944521473	-0.724752424631013	-1.76007116497884	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Female	Net	NA	-74.99305555	6.34961111	15.4	53	32	10.5	1.33088867324682	-0.841798623761061	0.609035317509706	230	89	112	2950	39	576	1037	2.74882927841987	-2.08628457614148	0.428009610085071	0.0268608375056996
White	Male	Net	NA	-74.9910833	6.3498611	19.9	56	40	9.5	3.71903146348733	2.07862407656071	-0.504065351656887	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	17.72	50	35	7.9	0.0421104956572156	1.52756208995577	-1.45905043327124	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	19	55	30	9	0.509840719509758	2.26288898466946	0.293199164382412	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	17.83	55	32	9	1.15362152965035	0.538606343801449	-0.846167849093917	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	17.16	51	30	9.8	-0.0577313405863013	-1.01464527713224	0.123788284486628	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	18.79	51	32	9.7	0.3058715682966	1.22825931545798	0.920401073775096	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	18.18	51	31	9.2	-0.134681590169148	0.450367402293166	-0.00193684713143333	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	19.1	53	31	9.2	0.435159007649107	0.200026058430983	-0.388862783701797	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Female	Net	NA	-74.9910833	6.3498611	18.21	58	35	11.5	3.92824569279206	-0.267500765235761	1.18020150081597	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	16.63	51	30	9.6	-0.174549587069513	-0.509065257064508	0.131247108376113	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	18.52	52	31	8.7	-0.123662189266733	1.28524155316031	-0.334845969487271	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	17.41	53	31	9.9	0.787572635936252	-0.624021082207136	0.07687688671193	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.9910833	6.3498611	17.77	51	28	10	-0.435503999032863	-2.29471897027198	-0.0441810615691118	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.997084	6.328249	NA	53	31	8.9	0.239770839922828	1.29606856338933	-0.202015421429382	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Female	Net	NA	-74.997084	6.328249	18.9	57	34	9.8	2.52403963431953	1.74181839159445	0.30285445244953	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	17.6	52	30	8.4	-0.511911654853949	1.0823215394694	-0.702533509681087	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	19.09	54	33	12	2.53360113363	-0.927313366125154	2.23160952080602	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	16.99	52	31	10.6	0.92966091791968	-2.57228570788418	0.0861407575895454	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	18.99	50	31	10.3	-0.0250793488386028	1.9482194045899	2.31110984495128	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	18.97	55	30	10.7	1.30521999420272	1.27464906769002	1.95125860041602	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Female	Net	NA	-74.997084	6.328249	17.74	56	34	10.1	2.42039494453565	1.00731729096692	0.432431446969028	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Female	Net	NA	-74.997084	6.328249	17.56	51	30	9.8	-0.0536991809860089	-1.08217977210359	0.0886564591989917	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	NA	52	31	9.9	0.411928746020542	1.02067572657937	1.06080592396895	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Female	Net	NA	-74.997084	6.328249	18.36	56	34	10.6	2.647926007139	0.823919160339233	0.975893591847512	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Female	Net	NA	-74.997084	6.328249	17.31	54	31	11.1	1.65848586513631	-1.85793876786106	0.839917995787502	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	18.98	51	30	10.5	0.201942616894115	-0.28539903342926	1.39755993651601	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Female	Net	NA	-74.997084	6.328249	16	55	34	11.1	2.70545331944156	-1.15904140504089	0.711561684313514	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	17.01	55	30	8.6	0.441522770155329	0.505134730979486	-1.13228802463175	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	NA	53	31	10.4	1.04736097534194	-1.34769517260564	0.339284429289316	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	18.6	54	31	10.3	1.26379175200873	-1.05123959707449	0.23738043616797	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Male	Net	NA	-74.997084	6.328249	18.44	53	28	10.6	0.279151198620108	-0.617541130798391	1.33823961986158	228	89	112	3055	39	593	1069	3.09082025234053	-2.02052329850091	0.301353070428533	0.134298239177124
White	Female	Net	NA	-74.98196	6.325	16.78	55	30	10.3	1.28125580045151	-1.22598463068482	0.139321333237848	232	90	111	2879	40	833	986	2.7674206948292	-1.68536660158104	0.406897428167048	0.228278676533643
White	Female	Net	NA	-74.984511	6.343799	16.27	55	35	10.4	2.63864065982208	-0.589325130094614	-0.00767506524963851	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Female	Net	NA	-74.984511	6.343799	17.34	57	34	9.2	2.38728935368539	-0.320769781684023	-1.5367558161268	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Female	Net	NA	-74.984511	6.343799	15.06	55	34	9.6	2.05914956803415	-1.2166574679	-1.23501117791068	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Female	Net	NA	-74.984511	6.343799	15.18	57	32	9.4	1.89661622643064	0.290122384374092	-0.721034054128689	230	89	112	2939	39	843	1037	2.9827605326573	-1.91669130680516	0.686152756236208	-0.0494436175973793
White	Male	Net	NA	-74.953807	6.320653	16.17	51	30	8.9	-0.526963215356657	0.31498188357361	-0.334492562037612	228	90	110	3037	39	866	1044	3.39289131370832	-1.66861042424157	0.297446133765479	0.170979295211306
White	Female	Net	NA	-74.927604	6.24471	15.78	53	32	9.8	0.970410725759094	0.117317506819761	0.213559297671256	232	90	110	2978	39	601	1042.5	2.7794339603207	-1.59319076230392	0.222505750922435	0.236569409512943
White	Male	Net	NA	-74.994695	6.307586	18	53	30	10	0.5563486309099	-0.554945731577812	0.361776379204251	230	90	111	2995	39	859	1017	3.14416027615933	-1.66422331161771	0.448613325417944	0.231199955571977
White	Female	Net	NA	-74.994695	6.307586	19.24	57	35	10.5	3.22656878487902	-0.417111534277138	-0.0470121608883705	230	90	111	2995	39	859	1017	3.14416027615933	-1.66422331161771	0.448613325417944	0.231199955571977
White	Female	Net	NA	-74.931817	6.280812	16.43	56	34	11.3	3.07291850823141	-1.21574888978322	0.809260407083766	232	90	109	2957	39	854	990	3.01841877180295	-1.41602645626029	0.235825297827688	0.215407452444457
Yellow	Male	Net	NA	-76.546487	5.7458	16.5	53	25	8.3	-1.59445661431612	0.489327604376479	-0.661170516259689	267	92	107	7357	15	1778	49.5	5.9175836088615	8.78939821864848	2.96092750126708	2.10657663051641
Yellow	Female	Net	NA	-76.546487	5.7458	18.55	50.6	28.5	10.4	-0.304080328305765	-1.18810508791197	1.03332226023949	267	92	107	7357	15	1778	49.5	5.9175836088615	8.78939821864848	2.96092750126708	2.10657663051641
Yellow	Male	Net	NA	-76.546487	5.7458	18.62	50.3	29.1	10.6	-0.239479056604712	0.504324026953327	2.13506909544748	267	92	107	7357	15	1778	49.5	5.9175836088615	8.78939821864848	2.96092750126708	2.10657663051641
White	Unknown	Net	NA	-75.35994444	9.529763889	15.5	51	30	8.32	-0.8496074917568	1.51102596188461	-0.453389273908655	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	18	52	31	8.4	-0.275503033309853	1.65191151242806	-0.527422320321339	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	13.5	51	33	8.34	-0.0295086763089938	1.50788930245855	-0.79304449029424	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	16.5	51	30	8.52	-0.777546216836836	1.75507883599889	-0.0708848371053659	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	NA	50	30	8.15	-1.22696862885616	1.95113100942197	-0.313310408306395	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	17.4	51	31	8.63	-0.470032888406475	1.931791156469	0.0403998961261828	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	17.9	50	30	8.86	-0.902181012927283	1.66234117604269	0.443650470800246	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	14.2	51	30	8.46	-0.816623850382091	1.97428733699056	-0.0335153646508825	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
White	Unknown	Net	NA	-75.35994444	9.529763889	17.5	52	31	7.89	-0.530245454118911	2.2185214674073	-0.884312849980873	267	76	136	1368	57	318	179	-4.85518251597331	-2.09834142632523	2.33678998676747	-1.48028326778747
Yellow	Unknown	Net	NA	-76.18958333	7.98125	14.4	52	33	8.16	0.280917171814721	-0.350376988483389	-2.11806565639833	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	16.5	51	30	8.23	-0.674358685257718	-2.0771619949663	-2.4349809319099	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	15.5	53	34	8.75	1.11057048299079	-0.789608291913454	-1.84223453820901	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	17.3	51	31	9.37	-0.0430471838989745	0.148939925681166	0.0584736206090152	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	15.6	51	37	9.66	1.7314799922598	-0.293458382838697	-0.528278048689859	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	14.6	51.5	36	10.06	1.74072765006723	0.247947180424881	0.321476178083901	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	17.5	49	32	8.85	-0.605208432464042	1.02723768821095	-0.0135482616982673	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	14.8	53	32	9.27	0.760033498745779	-0.204244016296019	-0.63091772109749	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	17.9	51	35	8.76	0.708384466435376	1.25443218087401	-0.630631585652085	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.18958333	7.98125	17.4	53	30	9.64	0.360188345841143	0.118727572144366	0.252240873698594	258	88	108	2170	46	317	239.5	-1.57412293305988	-0.206789663137757	-1.51852153957386	0.581732691051338
Yellow	Unknown	Net	NA	-76.21822222	7.966888889	15.7	51	31	9.47	0.0810861408273997	-1.20466235238574	-0.517904543524215	262	87	108	2182	45	321	185	-1.89367155727245	0.125167556235215	-1.49148251804375	0.439155911638204
Yellow	Unknown	Net	NA	-76.21822222	7.966888889	16	55	33	8.8	1.37401589471855	-0.074586037455966	-1.54189346803562	262	87	108	2182	45	321	185	-1.89367155727245	0.125167556235215	-1.49148251804375	0.439155911638204
Yellow	Unknown	Net	NA	-76.21822222	7.966888889	18.1	52	33	8.92	0.589749161841125	-0.00917548320046246	-0.969493040042526	262	87	108	2182	45	321	185	-1.89367155727245	0.125167556235215	-1.49148251804375	0.439155911638204
Yellow	Unknown	Net	NA	-76.21822222	7.966888889	16.2	50	30	8.63	-0.858300542050046	-0.741266478613181	-1.10059855944042	262	87	108	2182	45	321	185	-1.89367155727245	0.125167556235215	-1.49148251804375	0.439155911638204
Yellow	Unknown	Net	NA	-76.30233333	8.029138889	16.1	52	30	9.51	-0.0188085314833883	0.876430484490564	0.608645291306309	261	88	104	2131	43	320	177	-1.70731427305143	0.128459298333907	-2.09163490209095	0.398280932309799
Yellow	Unknown	Net	NA	-76.30233333	8.029138889	16.3	54	30	8.79	0.180485158038933	1.60874947522744	-0.187063512828612	261	88	104	2131	43	320	177	-1.70731427305143	0.128459298333907	-2.09163490209095	0.398280932309799
Yellow	Unknown	Net	NA	-76.29433333	7.988361111	15.3	52	32	7.37	-0.429826434058996	1.2931845017338	-2.15129265047418	263	89	104	2192	43	330	173.5	-1.66977699398701	0.449276663490809	-1.99295346952089	0.683216029099007
Yellow	Unknown	Net	NA	-76.29433333	7.988361111	17.7	51	37	7.42	0.539241828136262	3.42404438674492	-1.45653578941158	263	89	104	2192	43	330	173.5	-1.66977699398701	0.449276663490809	-1.99295346952089	0.683216029099007
Yellow	Unknown	Net	NA	-76.29433333	7.988361111	18.8	50	28	8.74	-1.57411831111476	2.98761308124927	1.22212179561884	263	89	104	2192	43	330	173.5	-1.66977699398701	0.449276663490809	-1.99295346952089	0.683216029099007
Yellow	Unknown	Net	NA	-76.29433333	7.988361111	18.7	50	28	8.59	-1.63149079897498	2.86028938401493	0.964227223878671	263	89	104	2192	43	330	173.5	-1.66977699398701	0.449276663490809	-1.99295346952089	0.683216029099007
Yellow	Unknown	Net	NA	-76.29433333	7.988361111	17.7	52	35	7.75	0.485225460490224	2.3114903623665	-1.49960354663441	263	89	104	2192	43	330	173.5	-1.66977699398701	0.449276663490809	-1.99295346952089	0.683216029099007
Yellow	Unknown	Net	NA	-76.29433333	7.988361111	16.5	51	32	8.01	-0.390120691345416	0.624419948098662	-1.55308965012617	263	89	104	2192	43	330	173.5	-1.66977699398701	0.449276663490809	-1.99295346952089	0.683216029099007
Yellow	Unknown	Net	NA	-76.29433333	7.988361111	19.4	51	34	7.47	-0.104893254432621	0.987822457606982	-2.29640730852317	263	89	104	2192	43	330	173.5	-1.66977699398701	0.449276663490809	-1.99295346952089	0.683216029099007
Yellow	Unknown	Net	NA	-76.09896667	8.036947222	16	55	29	6.69	-0.758487688372407	2.21778348924766	-2.56063725919084	264	87	112	2021	49	288	170	-2.61112577809984	-0.195442642839284	-0.813261586438123	0.420190979749054
Yellow	Unknown	Net	NA	-76.09896667	8.036947222	15	53	28	7.81	-1.17345153336785	3.47053581990406	-0.0999969170073889	264	87	112	2021	49	288	170	-2.61112577809984	-0.195442642839284	-0.813261586438123	0.420190979749054
Yellow	Unknown	Net	NA	-76.09896667	8.036947222	14	54	29	7.43	-0.605938667813273	0.3845132434654	-2.44044331217069	264	87	112	2021	49	288	170	-2.61112577809984	-0.195442642839284	-0.813261586438123	0.420190979749054
Yellow	Unknown	Net	NA	-76.19077778	8.062055556	15.9	55	30	9.22	0.825029780134834	-1.42009615457864	-1.34160905271363	267	88	108	1999	47	287	123	-2.57989987870073	0.245381384979332	-1.4742980521318	0.653075537253776
Yellow	Unknown	Net	NA	-76.19077778	8.062055556	15.6	55	28	9.22	0.222780213877252	-0.391418811915551	-0.564099839699967	267	88	108	1999	47	287	123	-2.57989987870073	0.245381384979332	-1.4742980521318	0.653075537253776
Yellow	Unknown	Net	NA	-76.19077778	8.062055556	15.9	52	27	10.04	-0.430562521736045	-1.96952300265083	0.168941315782841	267	88	108	1999	47	287	123	-2.57989987870073	0.245381384979332	-1.4742980521318	0.653075537253776
Yellow	Unknown	Net	NA	-76.19077778	8.062055556	14	54	26	8.49	-0.953279608583205	0.304869997402729	-0.763898193512936	267	88	108	1999	47	287	123	-2.57989987870073	0.245381384979332	-1.4742980521318	0.653075537253776
Yellow	Unknown	Net	NA	-76.19077778	8.062055556	14.5	55	28	8.49	-0.137478968341672	0.346382543801483	-1.1130370672206	267	88	108	1999	47	287	123	-2.57989987870073	0.245381384979332	-1.4742980521318	0.653075537253776
Yellow	Unknown	Net	NA	-76.19077778	8.062055556	17.9	57	28	9.03	0.586484510969552	1.43235494461052	-0.11482881678708	267	88	108	1999	47	287	123	-2.57989987870073	0.245381384979332	-1.4742980521318	0.653075537253776
Yellow	Unknown	Net	NA	-76.20058333	7.934694444	15.5	55	30	9.27	0.752623919828265	0.155378113682503	-0.458151761437541	266	88	107	2228	46	326	166	-2.1533757727491	0.458249450481205	-1.41146877821498	0.554674539521445
Yellow	Unknown	Net	NA	-76.20058333	7.934694444	15.6	55	28	9.12	0.205902334518658	-0.834234100086612	-0.922228228217891	266	88	107	2228	46	326	166	-2.1533757727491	0.458249450481205	-1.41146877821498	0.554674539521445
Yellow	Unknown	Net	NA	-76.20058333	7.934694444	16	54	27	8.97	-0.39416951967633	-1.04804427500036	-0.975572347008144	266	88	107	2228	46	326	166	-2.1533757727491	0.458249450481205	-1.41146877821498	0.554674539521445
Yellow	Unknown	Net	NA	-76.20058333	7.934694444	13.9	53	29	8.56	-0.305027610737639	-1.10420849051329	-1.64269711356857	266	88	107	2228	46	326	166	-2.1533757727491	0.458249450481205	-1.41146877821498	0.554674539521445
Yellow	Unknown	Net	NA	-76.28694444	8.043277778	15.1	53	26	8.98	-0.956430579168787	-0.734342435363625	-0.550064335940591	249	88	106	2144	45	319	356.5	-0.608336381878455	-0.941221221567968	-1.80491579434176	0.253156296942636
Yellow	Unknown	Net	NA	-76.28694444	8.043277778	17.7	55	27.5	8.6	-0.261592820593044	0.95861875878643	-0.593401255034801	249	88	106	2144	45	319	356.5	-0.608336381878455	-0.941221221567968	-1.80491579434176	0.253156296942636
Yellow	Unknown	Net	NA	-76.28694444	8.043277778	17	56	26	8.99	-0.180907337683415	0.289844391735241	-0.389544668421463	249	88	106	2144	45	319	356.5	-0.608336381878455	-0.941221221567968	-1.80491579434176	0.253156296942636
Yellow	Unknown	Net	NA	-76.28694444	8.043277778	18.1	50	22	9.21	-2.82248009479137	0.131103616096194	1.06384069826987	249	88	106	2144	45	319	356.5	-0.608336381878455	-0.941221221567968	-1.80491579434176	0.253156296942636
